binomial,genus,taxonomic_authority,range,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,centroidY,centroidX,min,max,mean,category,habitat_code,habitat,suitability,season,major_importantance
Brookesia minima,Brookesia,"BOETTGER, 1893",1.2027226483,238.15384615384616,106.04395604395604,70.98901098901099,1386.8021978021977,304.7802197802198,156.52747252747253,148.25274725274724,249.5164835164835,217.7032967032967,250.63736263736263,217.5934065934066,1765.989010989011,422.7802197802198,14.043956043956044,99.3076923076923,1090.6153846153845,49,865.8021978021978,51.07692307692308,-13.938084007339079,48.38162594080248,-14.43771802699996,-13.19807472399998,-13.733361188514975,EN,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes
Brookesia perarmata<e6>,Brookesia,"ANGEL, 1933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brookesia peyrierasi,Brookesia,"BRYGOO & DOMERGUE, 1974",0.635885794982,229.19565217391303,79.28260869565217,60.80434782608695,1978.2391304347825,294.60869565217394,165.43478260869566,129.17391304347825,250.19565217391303,219.15217391304347,252.41304347826087,201.80434782608697,2518.4565217391305,339.7173913043478,77.5,40.43478260869565,964.1086956521739,291.80434782608694,940.3913043478261,461.2391304347826,-15.532243339695256,50.18843197907057,-15.995791434999944,-15.11838038299993,-15.621750346713217,EN,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes
Brookesia ramanantsoai,Brookesia,"BRYGOO & DOMERGUE, 1975",0.1163394579982,183.125,115.875,65.75,2478.125,265,90,175,208.875,148.375,209,148.125,1409.25,316.5,17.125,93.875,834.125,66.75,815,72.25,-18.611006923054752,47.97796579061831,-18.955881270999953,-18.266640645999928,-18.738655706851237,EN,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes
Brookesia ramanantsoai,Brookesia,"BRYGOO & DOMERGUE, 1975",0.1163394579982,183.125,115.875,65.75,2478.125,265,90,175,208.875,148.375,209,148.125,1409.25,316.5,17.125,93.875,834.125,66.75,815,72.25,-18.611006923054752,47.97796579061831,-18.955881270999953,-18.266640645999928,-18.738655706851237,EN,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA
Brookesia ramanantsoai,Brookesia,"BRYGOO & DOMERGUE, 1975",0.1163394579982,183.125,115.875,65.75,2478.125,265,90,175,208.875,148.375,209,148.125,1409.25,316.5,17.125,93.875,834.125,66.75,815,72.25,-18.611006923054752,47.97796579061831,-18.955881270999953,-18.266640645999928,-18.738655706851237,EN,5.1,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Suitable,NA,NA
Brookesia stumpffi,Brookesia,"BOETTGER, 1894",10.382608539869999,253.32984293193718,108.38612565445027,69.00392670157068,1439.467277486911,323.45680628272254,167.11910994764398,156.33769633507853,264.2303664921466,233.9109947643979,266.56151832460733,231.65837696335078,1559.5641361256544,400.56151832460733,13.107329842931938,104.73560209424083,1000.0903141361257,49.39921465968586,680.6178010471205,54.31151832460733,-14.568696512061425,48.01648518589231,-16.423573791999956,-11.945432662999963,-14.040481702958797,LC,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,NA,NA
Brookesia stumpffi,Brookesia,"BOETTGER, 1894",10.382608539869999,253.32984293193718,108.38612565445027,69.00392670157068,1439.467277486911,323.45680628272254,167.11910994764398,156.33769633507853,264.2303664921466,233.9109947643979,266.56151832460733,231.65837696335078,1559.5641361256544,400.56151832460733,13.107329842931938,104.73560209424083,1000.0903141361257,49.39921465968586,680.6178010471205,54.31151832460733,-14.568696512061425,48.01648518589231,-16.423573791999956,-11.945432662999963,-14.040481702958797,LC,1.5,Forest - Subtropical/Tropical Dry,Suitable,NA,NA
Brookesia stumpffi,Brookesia,"BOETTGER, 1894",10.382608539869999,253.32984293193718,108.38612565445027,69.00392670157068,1439.467277486911,323.45680628272254,167.11910994764398,156.33769633507853,264.2303664921466,233.9109947643979,266.56151832460733,231.65837696335078,1559.5641361256544,400.56151832460733,13.107329842931938,104.73560209424083,1000.0903141361257,49.39921465968586,680.6178010471205,54.31151832460733,-14.568696512061425,48.01648518589231,-16.423573791999956,-11.945432662999963,-14.040481702958797,LC,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA
Brookesia superciliaris,Brookesia,"KUHL, 1820",12.8194095174,208.4891304347826,102.03695652173913,63.481521739130436,2358.99347826087,285.0380434782609,125.67065217391304,159.36739130434782,234.06304347826088,186.97065217391304,234.45652173913044,175.60652173913044,1952.495652173913,345.0891304347826,49.68478260869565,68.0195652173913,962.8423913043479,185.68695652173912,946.4478260869565,236.075,-18.65921301965888,48.52777343644736,-24.008516086999975,-14.403970895999976,-18.322543559567414,LC,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes
Brookesia superciliaris,Brookesia,"KUHL, 1820",12.8194095174,208.4891304347826,102.03695652173913,63.481521739130436,2358.99347826087,285.0380434782609,125.67065217391304,159.36739130434782,234.06304347826088,186.97065217391304,234.45652173913044,175.60652173913044,1952.495652173913,345.0891304347826,49.68478260869565,68.0195652173913,962.8423913043479,185.68695652173912,946.4478260869565,236.075,-18.65921301965888,48.52777343644736,-24.008516086999975,-14.403970895999976,-18.322543559567414,LC,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes
Brookesia tedi,Brookesia,"SCHERZ, K<c9>HLER, RAKOTOARISON, GLAW & VENCES, 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brookesia therezieni,Brookesia,"BRYGOO & DOMERGUE, 1970",5.16104214917,206.29032258064515,106.23387096774194,65.68817204301075,2317.3817204301076,284.7876344086022,124.30645161290323,160.4811827956989,231.4731182795699,182.71774193548387,231.56989247311827,174.05376344086022,1713.274193548387,321.3306451612903,39.06720430107527,74.1263440860215,892.5215053763441,152.30913978494624,891.2150537634409,177.73655913978496,-16.734915559960655,49.05114160917093,-19.16187841599998,-14.300393146999966,-16.662979489296742,LC,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA
Brookesia therezieni,Brookesia,"BRYGOO & DOMERGUE, 1970",5.16104214917,206.29032258064515,106.23387096774194,65.68817204301075,2317.3817204301076,284.7876344086022,124.30645161290323,160.4811827956989,231.4731182795699,182.71774193548387,231.56989247311827,174.05376344086022,1713.274193548387,321.3306451612903,39.06720430107527,74.1263440860215,892.5215053763441,152.30913978494624,891.2150537634409,177.73655913978496,-16.734915559960655,49.05114160917093,-19.16187841599998,-14.300393146999966,-16.662979489296742,LC,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes
Brookesia thieli,Brookesia,"BRYGOO & DOMERGUE, 1969",7.47523718875,197.26802218114602,109.87615526802219,65.24214417744916,2389.992606284658,277.9297597042514,110.75970425138632,167.17005545286506,222.62661737523106,171.81700554528652,222.84288354898337,163.70240295748613,1659.0351201478743,323.9445471349353,33.96487985212569,78.9630314232902,886.9833641404806,128.5286506469501,878.8447319778188,150.76709796672827,-17.681625457343102,48.55195368275075,-21.44302496199998,-14.50183919899996,-17.891331177567313,LC,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes
Brookesia thieli,Brookesia,"BRYGOO & DOMERGUE, 1969",7.47523718875,197.26802218114602,109.87615526802219,65.24214417744916,2389.992606284658,277.9297597042514,110.75970425138632,167.17005545286506,222.62661737523106,171.81700554528652,222.84288354898337,163.70240295748613,1659.0351201478743,323.9445471349353,33.96487985212569,78.9630314232902,886.9833641404806,128.5286506469501,878.8447319778188,150.76709796672827,-17.681625457343102,48.55195368275075,-21.44302496199998,-14.50183919899996,-17.891331177567313,LC,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes
Brookesia tristis,Brookesia,"GLAW, K<c9>HLER, TOWNSEND & VENCES, 2012",0.00527122676178,258,83,69,1213,315,195,120,268,245,270,240,1197,317,13,106,781,54,777,60,-12.372669675997361,49.35803612564043,-12.42567440099998,-12.312489883999945,-12.372848621580603,EN,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
Brookesia tuberculata,Brookesia,"MOCQUARD, 1894",0.06414772503970001,223.71428571428572,94.42857142857143,72.85714285714286,1325.2857142857142,283,154.42857142857142,128.57142857142858,236.28571428571428,211.14285714285714,236.28571428571428,204.71428571428572,1364,330.7142857142857,13.714285714285714,100.85714285714286,853.5714285714286,56.857142857142854,853.5714285714286,64.28571428571429,-12.562256170595212,49.15429533649739,-12.732800622999946,-12.40817405499996,-12.519121347246708,VU,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes
Brookesia tuberculata,Brookesia,"MOCQUARD, 1894",0.06414772503970001,223.71428571428572,94.42857142857143,72.85714285714286,1325.2857142857142,283,154.42857142857142,128.57142857142858,236.28571428571428,211.14285714285714,236.28571428571428,204.71428571428572,1364,330.7142857142857,13.714285714285714,100.85714285714286,853.5714285714286,56.857142857142854,853.5714285714286,64.28571428571429,-12.562256170595212,49.15429533649739,-12.732800622999946,-12.40817405499996,-12.519121347246708,VU,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes
Brookesia vadoni,Brookesia,"BRYGOO & DOMERGUE, 1968",2.41140139862,215.81176470588235,99.45294117647059,65.54705882352941,2131.535294117647,290.40588235294115,140.30588235294118,150.1,238.71176470588236,198.3235294117647,239.2058823529412,185.5529411764706,2087.205882352941,338.1764705882353,56.7,59.04117647058823,950.4764705882353,215.35882352941175,947.6647058823529,289.6588235294118,-15.204782134812348,49.6839327095497,-15.931221405999963,-14.404667883999934,-15.58455609979077,VU,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes
Brookesia vadoni,Brookesia,"BRYGOO & DOMERGUE, 1968",2.41140139862,215.81176470588235,99.45294117647059,65.54705882352941,2131.535294117647,290.40588235294115,140.30588235294118,150.1,238.71176470588236,198.3235294117647,239.2058823529412,185.5529411764706,2087.205882352941,338.1764705882353,56.7,59.04117647058823,950.4764705882353,215.35882352941175,947.6647058823529,289.6588235294118,-15.204782134812348,49.6839327095497,-15.931221405999963,-14.404667883999934,-15.58455609979077,VU,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes
Brookesia valerieae,Brookesia,"RAXWORTHY, 1991",0.43304576059,230.48387096774192,113.64516129032258,70.90322580645162,1488.774193548387,302.3225806451613,143.2258064516129,159.09677419354838,243.03225806451613,208.8709677419355,243.7741935483871,208.67741935483872,1724.483870967742,407.6774193548387,13.516129032258064,100.19354838709677,1070.0967741935483,46.516129032258064,897,48.516129032258064,-13.956863373153102,48.54054288518772,-14.22369950999996,-13.689997289999951,-14.039835477860711,EN,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes
Calumma amber,Calumma,"RAXWORTHY & NUSSBAUM, 2006",0.06414772503970001,223.71428571428572,94.42857142857143,72.85714285714286,1325.2857142857142,283,154.42857142857142,128.57142857142858,236.28571428571428,211.14285714285714,236.28571428571428,204.71428571428572,1364,330.7142857142857,13.714285714285714,100.85714285714286,853.5714285714286,56.857142857142854,853.5714285714286,64.28571428571429,-12.562256170595212,49.15429533649739,-12.732800622999946,-12.40817405499996,-12.519121347246708,NT,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes
Calumma ambreense,Calumma,"RAMANANTSOA, 1974",0.06414772503970001,223.71428571428572,94.42857142857143,72.85714285714286,1325.2857142857142,283,154.42857142857142,128.57142857142858,236.28571428571428,211.14285714285714,236.28571428571428,204.71428571428572,1364,330.7142857142857,13.714285714285714,100.85714285714286,853.5714285714286,56.857142857142854,853.5714285714286,64.28571428571429,-12.562256170595212,49.15429533649739,-12.732800622999946,-12.40817405499996,-12.519121347246708,NT,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes
Calumma andringitraense,Calumma,"BRYGOO, BLANC & DOMERGUE, 1972",0.216362534877,185.75,112.9375,64.125,2438.8125,267.9375,92.9375,175,212.25,157.1875,212.25,150.5,1130.5,219.125,27.375,75.875,608.5625,91.875,607.9375,101.875,-23.736793830849425,46.73450688798256,-25.001713260999963,-22.122160337999958,-22.585801492795483,EN,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes
Calumma boettgeri,Calumma,"BOULENGER, 1888",0.174521259259,210.53846153846155,113.11538461538461,70.34615384615384,1644.7307692307693,285.11538461538464,126.15384615384616,158.96153846153845,225.80769230769232,186.8846153846154,226.07692307692307,186.69230769230768,1631.6923076923076,358.9230769230769,16.807692307692307,95.6923076923077,978.1923076923077,58,966.4615384615385,63.38461538461539,-13.824571016399531,48.67228096237951,-14.14662290299998,-13.19363149399993,-13.702295319046833,LC,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,No
Calumma boettgeri,Calumma,"BOULENGER, 1888",0.174521259259,210.53846153846155,113.11538461538461,70.34615384615384,1644.7307692307693,285.11538461538464,126.15384615384616,158.96153846153845,225.80769230769232,186.8846153846154,226.07692307692307,186.69230769230768,1631.6923076923076,358.9230769230769,16.807692307692307,95.6923076923077,978.1923076923077,58,966.4615384615385,63.38461538461539,-13.824571016399531,48.67228096237951,-14.14662290299998,-13.19363149399993,-13.702295319046833,LC,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes
Calumma brevicorne,Calumma,"G<a0>NTHER, 1879",3.28813822615,202.3340380549683,109.96828752642706,65.26638477801268,2387.262156448203,282.3488372093023,115.06131078224101,167.28752642706132,227.85200845665963,177.7864693446089,228.11627906976744,168.7970401691332,1678.8054968287527,320.9281183932347,37.38477801268499,75.6553911205074,884.6997885835095,140.384778012685,875.9281183932346,164.91966173361521,-18.48974809734506,48.41615605736845,-25.000552700999947,-13.689016178999964,-18.44593401512171,LC,14.3,Artificial/Terrestrial - Plantations,Marginal,NA,NA
Calumma brevicorne,Calumma,"G<a0>NTHER, 1879",3.28813822615,202.3340380549683,109.96828752642706,65.26638477801268,2387.262156448203,282.3488372093023,115.06131078224101,167.28752642706132,227.85200845665963,177.7864693446089,228.11627906976744,168.7970401691332,1678.8054968287527,320.9281183932347,37.38477801268499,75.6553911205074,884.6997885835095,140.384778012685,875.9281183932346,164.91966173361521,-18.48974809734506,48.41615605736845,-25.000552700999947,-13.689016178999964,-18.44593401512171,LC,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,NA,No
Calumma brevicorne,Calumma,"G<a0>NTHER, 1879",3.28813822615,202.3340380549683,109.96828752642706,65.26638477801268,2387.262156448203,282.3488372093023,115.06131078224101,167.28752642706132,227.85200845665963,177.7864693446089,228.11627906976744,168.7970401691332,1678.8054968287527,320.9281183932347,37.38477801268499,75.6553911205074,884.6997885835095,140.384778012685,875.9281183932346,164.91966173361521,-18.48974809734506,48.41615605736845,-25.000552700999947,-13.689016178999964,-18.44593401512171,LC,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes
Calumma brevicorne,Calumma,"G<a0>NTHER, 1879",3.28813822615,202.3340380549683,109.96828752642706,65.26638477801268,2387.262156448203,282.3488372093023,115.06131078224101,167.28752642706132,227.85200845665963,177.7864693446089,228.11627906976744,168.7970401691332,1678.8054968287527,320.9281183932347,37.38477801268499,75.6553911205074,884.6997885835095,140.384778012685,875.9281183932346,164.91966173361521,-18.48974809734506,48.41615605736845,-25.000552700999947,-13.689016178999964,-18.44593401512171,LC,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes
Calumma capuroni,Calumma,"BRYGOO, BLANC & DOMERGUE, 1972",0.00698909782085,176,110.5,66,2318.5,254,88,166,202.5,148,202.5,143,1116.5,198.5,32.5,67,563.5,110.5,563.5,119,-24.59286969356426,46.70295519282845,-24.682083657999954,-24.51587240899994,-24.59521827230948,VU,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes
Calumma crypticum,Calumma,"RAXWORTHY & NUSSBAUM, 2006",8.78104938806,194.53852201257862,113.812893081761,64.93474842767296,2394.5888364779876,276.7586477987421,102.8372641509434,173.92138364779873,219.56367924528303,166.08883647798743,219.76729559748426,160.4190251572327,1519.321540880503,309.5125786163522,28.095911949685533,83.79245283018868,842.4229559748428,101.66116352201257,829.0424528301887,114.99449685534591,-19.138746629587715,47.94085283524531,-24.986993294999934,-13.705474178999964,-18.778685003519637,LC,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,Yes
Calumma cucullatum,Calumma,"GRAY, 1831",2.95049951471,215.72727272727272,97.98086124401914,64.7846889952153,2230.5263157894738,289.64593301435406,139.7224880382775,149.92344497607655,240.7799043062201,195.94258373205741,240.7799043062201,185.0622009569378,1975.7033492822966,335.688995215311,53.43540669856459,62.73205741626794,955.2488038277512,201.9665071770335,955.2488038277512,248.29665071770336,-16.429847000144285,49.301502849021304,-18.785066769999958,-14.235392717999957,-16.694803326448227,VU,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,Yes
